User ID,Heart Rate (BPM),Blood Oxygen Level (%),Step Count,Sleep Duration (hours),Activity Level,Stress Level
4900.0,89.57,98.79,16800.0,6.79,Sedentary,4.0
1815.0,95.17,97.89,4027.0,7.54,Sedentary,10.0
1658.0,65.17,97.36,960.0,12.14,Active,3.0
4587.0,65.07,97.36,18046.0,9.18,Sedentary,2.0
1546.0,69.69,99.21,6439.0,6.73,Active,6.0
2215.0,65.0,100.0,6521.0,5.09,Active,9.0
4120.0,53.47,99.98,6144.0,3.12,Sedentary,10.0
4583.0,74.53,95.66,4476.0,8.43,Active,1.0
1441.0,65.1,96.67,2061.0,8.18,Active,8.0
4243.0,76.47,94.32,6646.0,5.56,Sedentary,4.0
2243.0,100.63,94.89,8876.0,6.37,Sedentary,4.0
3205.0,73.42,94.39,17384.0,6.81,Active,8.0
3524.0,63.66,93.48,524.0,7.39,Highly Active,9.0
2069.0,70.92,97.52,2058.0,8.98,Active,9.0
4444.0,76.93,100.0,10494.0,4.55,Active,6.0
3565.0,72.52,98.71,10446.0,7.51,Active,5.0
3146.0,66.56,99.39,1668.0,6.83,Sedentary,7.0
4963.0,50.15,98.11,1430.0,5.73,Sedentary,2.0
2768.0,84.51,98.29,3203.0,7.71,Sedentary,1.0
3327.0,96.94,97.67,9175.0,6.38,Active,9.0
4420.0,96.94,98.25,7757.0,6.97,Sedentary,4.0
3544.0,67.25,97.19,13699.0,5.81,Active,10.0
1301.0,67.93,95.56,3935.0,7.48,Highly Active,7.0
1180.0,77.25,97.74,7088.0,5.9,Sedentary,2.0
1606.0,62.0,95.65,21546.0,9.04,Highly Active,8.0
4170.0,64.87,99.76,22326.0,6.84,Active,4.0
1699.0,84.34,98.98,516.0,5.49,Active,4.0
1992.0,59.73,100.0,13.0,6.96,Sedentary,6.0
2139.0,83.22,96.43,22529.0,7.98,Sedentary,1.0
1190.0,87.41,95.25,5365.0,4.14,Highly Active,9.0
3300.0,85.01,94.95,8437.0,8.4,Sedentary,1.0
1980.0,78.5,100.0,17061.0,7.01,Active,3.0
3975.0,47.94,97.21,3974.0,6.45,Highly Active,6.0
3006.0,56.84,95.0,4067.0,5.47,Active,9.0
2184.0,54.67,98.94,1279.0,7.02,Active,9.0
4662.0,69.32,97.33,16538.0,5.17,Active,5.0
4394.0,69.32,96.11,7302.0,3.52,Active,9.0
1127.0,57.13,100.0,1391.0,5.43,Sedentary,2.0
3065.0,72.41,97.72,5744.0,6.09,Active,5.0
2816.0,85.26,99.13,2784.0,7.42,Highly Active,8.0
2758.0,60.02,98.87,1114.0,6.17,Sedentary,8.0
3613.0,62.72,100.0,1405.0,4.78,Active,5.0
1569.0,92.71,97.6,5735.0,5.51,Highly Active,8.0
2346.0,61.09,96.0,5817.0,6.53,Active,5.0
2895.0,80.13,96.64,10923.0,7.47,Active,5.0
3733.0,93.59,99.98,1995.0,7.72,Active,2.0
4863.0,57.28,98.5,17325.0,4.46,Highly Active,8.0
1625.0,58.4,97.06,5118.0,6.58,Sedentary,3.0
4359.0,71.53,98.69,1599.0,7.66,Highly Active,9.0
3901.0,71.53,100.0,3732.0,5.19,Sedentary,9.0
2686.0,65.38,100.0,17980.0,9.2,Sedentary,3.0
4009.0,104.57,98.74,4553.0,5.76,Highly Active,1.0
4710.0,83.08,100.0,14540.0,8.03,Active,1.0
1154.0,62.94,95.16,1219.0,7.54,Active,1.0
3537.0,54.51,99.24,17170.0,5.47,Highly Active,1.0
2409.0,74.05,97.64,3942.0,6.52,Highly Active,8.0
1784.0,81.58,95.7,19256.0,8.55,Highly Active,3.0
4175.0,102.61,96.14,14074.0,5.69,Active,3.0
4464.0,76.14,96.37,7551.0,6.77,Sedentary,10.0
4882.0,71.36,98.59,7821.0,4.24,Active,9.0
1245.0,60.35,95.79,1663.0,7.04,Sedentary,5.0
4247.0,80.56,99.42,6464.0,5.89,Highly Active,5.0
4110.0,90.25,99.93,5582.0,7.29,Sedentary,6.0
2500.0,48.19,97.76,2847.0,5.23,Active,10.0
2705.0,76.12,97.59,4931.0,6.98,Sedentary,8.0
1537.0,54.64,97.01,37.0,2.54,Highly Active,2.0
2890.0,100.41,100.0,3778.0,6.5,Sedentary,5.0
2841.0,88.31,93.82,2841.0,8.39,Active,8.0
1920.0,65.91,97.23,22751.0,4.86,Highly Active,7.0
3455.0,72.58,94.87,25519.0,5.53,Highly Active,4.0
1524.0,70.24,99.15,6167.0,8.49,Active,1.0
3875.0,58.12,98.43,5590.0,7.33,Sedentary,8.0
2529.0,66.89,99.51,16347.0,6.01,Sedentary,1.0
3950.0,86.76,98.32,46.0,6.94,Highly Active,1.0
4896.0,66.51,98.78,5783.0,5.56,Active,2.0
1684.0,66.51,98.3,24130.0,7.83,Highly Active,2.0
1019.0,57.24,96.44,2701.0,9.06,Highly Active,1.0
3368.0,92.92,99.22,5149.0,6.64,Highly Active,4.0
4847.0,43.04,96.1,3784.0,4.59,Highly Active,6.0
3559.0,101.77,96.97,15685.0,7.26,Highly Active,2.0
1399.0,89.97,97.83,60278.0,8.38,Active,6.0
3701.0,77.74,97.83,496.0,8.45,Highly Active,9.0
1971.0,68.31,98.06,9218.0,3.97,Active,9.0
2906.0,69.48,100.0,3212.0,3.97,Sedentary,2.0
3518.0,78.04,100.0,1048.0,6.5,Active,4.0
2166.0,77.77,97.39,3640.0,5.62,Active,5.0
2115.0,60.61,98.81,44035.0,7.38,Highly Active,4.0
4636.0,76.02,99.11,3097.0,8.5,Highly Active,10.0
1833.0,78.88,92.11,2274.0,6.83,Sedentary,4.0
2823.0,70.49,94.57,13103.0,4.78,Highly Active,9.0
3774.0,108.59,98.9,14171.0,7.4,Highly Active,9.0
2982.0,72.99,99.02,2897.0,5.22,Sedentary,9.0
1853.0,48.55,98.3,2483.0,6.06,Active,3.0
1050.0,59.85,95.77,7295.0,6.64,Sedentary,3.0
4736.0,85.55,100.0,1607.0,5.5,Sedentary,10.0
4769.0,64.16,99.13,4627.0,7.45,Active,4.0
1574.0,64.16,100.0,1067.0,7.63,Sedentary,9.0
4261.0,95.93,99.87,2544.0,8.04,Active,7.0
2148.0,77.55,98.29,2472.0,8.64,Highly Active,1.0
3197.0,65.98,98.17,8310.0,6.5,Sedentary,6.0
3361.0,40.0,99.81,2322.0,4.66,Highly Active,5.0
3617.0,84.31,96.95,16014.0,4.8,Active,10.0
4413.0,75.23,99.95,28541.0,9.1,Active,3.0
3352.0,94.51,98.35,592.0,8.92,Sedentary,10.0
2715.0,58.58,99.18,3548.0,8.51,Active,9.0
1681.0,69.4,98.36,2515.0,5.62,Sedentary,6.0
1837.0,79.48,96.23,3037.0,9.03,Active,8.0
4854.0,93.84,97.66,2159.0,6.25,Sedentary,2.0
2077.0,78.88,100.0,3376.0,7.01,Sedentary,8.0
4050.0,64.39,99.29,1067.0,7.01,Sedentary,1.0
3491.0,94.47,100.0,2298.0,8.39,Highly Active,4.0
4040.0,77.7,96.86,2952.0,8.56,Highly Active,8.0
3311.0,86.26,94.88,1631.0,6.52,Active,2.0
4124.0,98.45,99.69,804.0,6.2,Highly Active,9.0
2595.0,80.53,97.66,2994.0,6.02,Sedentary,1.0
4051.0,113.81,99.38,7218.0,4.78,Highly Active,4.0
4691.0,73.66,100.0,2045.0,2.3,Highly Active,4.0
1004.0,79.4,100.0,3843.0,8.06,Active,8.0
2126.0,65.72,96.48,21314.0,6.15,Highly Active,8.0
2219.0,79.84,95.96,5626.0,6.5,Sedentary,9.0
1773.0,79.46,97.96,5314.0,7.4,Active,10.0
1876.0,79.46,95.18,3693.0,6.74,Highly Active,3.0
1991.0,81.67,98.71,5697.0,7.92,Active,4.0
3931.0,67.09,98.8,29199.0,8.11,Active,4.0
4421.0,78.85,98.79,2049.0,5.07,Sedentary,7.0
1046.0,64.91,94.62,19922.0,8.8,Sedentary,4.0
3914.0,83.24,100.0,1130.0,7.8,Active,9.0
3870.0,66.61,98.26,824.0,5.19,Active,5.0
3983.0,54.03,97.1,7443.0,5.53,Highly Active,5.0
4891.0,58.05,99.3,2025.0,4.64,Sedentary,1.0
3703.0,57.38,99.27,4114.0,7.44,Highly Active,6.0
1268.0,67.08,95.71,9156.0,6.23,Highly Active,2.0
1369.0,62.29,97.9,5358.0,2.76,Active,4.0
1635.0,74.67,96.8,97.0,5.67,Highly Active,6.0
2129.0,264.47,97.16,2555.0,5.93,Highly Active,7.0
2693.0,82.74,99.05,468.0,6.66,Sedentary,9.0
2682.0,80.74,96.26,18237.0,4.19,Highly Active,7.0
1656.0,70.14,99.11,11081.0,6.67,Active,5.0
1119.0,93.63,96.15,28877.0,8.75,Active,1.0
1830.0,61.1,100.0,15146.0,6.78,Highly Active,10.0
2810.0,90.1,96.7,4515.0,7.38,Sedentary,3.0
4675.0,77.34,100.0,14995.0,8.85,Active,7.0
2081.0,69.08,99.63,14995.0,6.36,Highly Active,7.0
2974.0,91.94,97.62,5205.0,6.31,Sedentary,7.0
2369.0,83.36,96.1,3241.0,7.02,Sedentary,6.0
1740.0,58.87,99.04,7997.0,5.17,Active,10.0
4545.0,80.46,100.0,6243.0,5.46,Sedentary,9.0
2632.0,80.44,99.24,6667.0,3.44,Highly Active,9.0
2853.0,90.11,96.84,3574.0,9.93,Sedentary,6.0
3838.0,83.78,100.0,9411.0,7.75,Active,9.0
2150.0,84.85,98.58,594.0,5.08,Active,8.0
4464.0,68.38,96.7,9066.0,8.04,Active,3.0
2931.0,71.85,100.0,9185.0,5.29,Active,7.0
2012.0,71.22,99.31,5079.0,6.6,Sedentary,2.0
2664.0,51.02,98.82,2139.0,6.59,Active,5.0
2081.0,94.3,97.03,5127.0,5.83,Highly Active,7.0
1633.0,58.21,97.93,919.0,5.28,Sedentary,6.0
1512.0,79.03,96.37,2350.0,8.31,Active,6.0
4822.0,70.03,98.37,3829.0,6.63,Sedentary,2.0
3849.0,71.42,99.1,7830.0,9.02,Sedentary,2.0
2119.0,85.16,94.14,1451.0,4.94,Active,10.0
4709.0,63.3,95.42,1205.0,5.79,Active,3.0
2141.0,81.85,96.18,6552.0,6.43,Active,2.0
1559.0,81.99,94.99,7966.0,8.15,Active,1.0
4672.0,63.37,96.35,612.0,5.32,Active,5.0
1487.0,88.67,100.0,236.0,7.36,Sedentary,1.0
4308.0,95.51,100.0,1114.0,7.01,Sedentary,4.0
4956.0,105.37,96.76,16190.0,8.64,Active,8.0
1896.0,71.07,99.11,7817.0,7.25,Sedentary,9.0
4343.0,77.87,95.7,17770.0,3.81,Sedentary,6.0
2212.0,78.78,100.0,7649.0,4.98,Active,3.0
1703.0,84.99,97.61,23514.0,5.06,Sedentary,4.0
2470.0,101.23,93.95,4045.0,5.82,Active,9.0
1580.0,82.3,100.0,6398.0,8.49,Highly Active,9.0
3908.0,58.58,100.0,22.0,6.55,Active,1.0
3294.0,105.73,99.84,195.0,6.16,Highly Active,7.0
4147.0,67.87,98.59,1099.0,7.31,Highly Active,5.0
1153.0,40.0,94.33,5010.0,5.42,Sedentary,9.0
2679.0,40.86,98.22,3941.0,6.24,Sedentary,6.0
4506.0,79.88,94.88,5432.0,6.23,Sedentary,8.0
1996.0,55.9,97.34,11283.0,6.39,Sedentary,7.0
4157.0,75.81,98.32,12091.0,5.65,Active,1.0
3744.0,52.58,98.32,26410.0,4.5,Sedentary,7.0
4356.0,79.58,96.79,5708.0,7.9,Highly Active,3.0
2243.0,83.46,100.0,2986.0,6.33,Highly Active,8.0
2092.0,77.64,94.93,2577.0,8.19,Active,10.0
4118.0,64.55,96.37,2916.0,7.22,Active,6.0
2008.0,226.26,98.36,2739.0,7.27,Highly Active,6.0
3141.0,69.01,93.35,3494.0,8.2,Sedentary,5.0
2773.0,72.17,95.64,545.0,10.4,Sedentary,2.0
1957.0,67.35,98.93,7025.0,8.46,Sedentary,3.0
4059.0,70.98,99.86,5876.0,7.83,Highly Active,1.0
1452.0,103.07,96.05,4339.0,6.94,Active,5.0
2227.0,74.93,96.94,592.0,8.39,Active,4.0
3959.0,55.96,99.01,685.0,5.38,Active,5.0
3265.0,60.61,94.54,5514.0,7.38,Sedentary,5.0
3521.0,70.86,97.64,261.0,8.42,Sedentary,2.0
3479.0,63.08,97.53,9032.0,7.93,Sedentary,7.0
3388.0,89.24,100.0,35558.0,6.39,Highly Active,10.0
1550.0,53.75,99.07,6369.0,7.18,Active,8.0
2635.0,73.21,98.04,8997.0,6.01,Highly Active,7.0
2312.0,73.21,99.54,4045.0,5.35,Highly Active,7.0
4325.0,65.55,98.44,7706.0,8.68,Highly Active,1.0
2757.0,81.59,96.14,7384.0,5.85,Active,10.0
1356.0,74.4,99.44,12165.0,5.84,Highly Active,4.0
3070.0,74.53,99.72,8698.0,5.87,Sedentary,8.0
2785.0,82.68,97.36,9678.0,5.46,Highly Active,8.0
3569.0,47.12,98.4,5694.0,5.41,Sedentary,1.0
2781.0,93.05,100.0,4639.0,3.91,Sedentary,7.0
4908.0,46.55,98.42,4297.0,4.17,Highly Active,9.0
4171.0,92.04,97.59,3483.0,6.21,Sedentary,6.0
3849.0,81.51,95.99,2165.0,7.18,Sedentary,6.0
4251.0,82.1,96.2,237.0,6.5,Active,6.0
4294.0,99.22,98.19,7784.0,6.77,Sedentary,2.0
4977.0,92.75,96.75,16186.0,8.42,Active,4.0
3809.0,87.21,99.2,18663.0,5.79,Sedentary,9.0
4730.0,70.58,97.16,6082.0,5.02,Active,10.0
3489.0,69.59,100.0,692.0,6.41,Highly Active,2.0
2631.0,87.62,98.46,14764.0,7.28,Active,6.0
3816.0,81.79,94.84,9641.0,5.66,Sedentary,3.0
2015.0,79.52,98.38,2027.0,7.93,Sedentary,5.0
2348.0,74.15,97.26,11391.0,7.2,Highly Active,8.0
1515.0,68.88,99.43,4471.0,9.1,Highly Active,8.0
4087.0,54.15,98.01,15299.0,3.98,Active,9.0
3839.0,84.65,98.83,1992.0,4.38,Active,6.0
1335.0,72.27,100.0,11298.0,5.87,Highly Active,9.0
2782.0,71.3,97.58,8711.0,4.49,Highly Active,3.0
3305.0,47.81,99.47,102.0,8.86,Active,2.0
1496.0,76.39,100.0,5800.0,6.85,Sedentary,1.0
1895.0,54.55,98.62,8800.0,6.01,Active,9.0
3207.0,68.48,94.78,1191.0,8.83,Active,7.0
4546.0,86.89,99.56,5314.0,6.94,Sedentary,2.0
1851.0,75.95,94.02,2538.0,6.19,Highly Active,2.0
2687.0,73.42,100.0,8341.0,5.33,Highly Active,2.0
2931.0,64.1,95.39,5438.0,7.33,Sedentary,1.0
3737.0,66.79,100.0,6800.0,7.28,Sedentary,4.0
4746.0,98.78,98.17,527.0,7.52,Sedentary,5.0
3427.0,86.7,99.75,1038.0,7.71,Sedentary,10.0
2568.0,68.07,99.02,5622.0,8.68,Sedentary,6.0
1956.0,73.42,99.94,1399.0,5.26,Highly Active,2.0
3738.0,78.71,94.06,4834.0,9.86,Active,6.0
4498.0,81.57,96.71,8199.0,9.2,Highly Active,3.0
2636.0,74.64,98.81,11617.0,9.08,Sedentary,1.0
2291.0,48.44,98.1,1080.0,6.19,Active,8.0
4906.0,74.53,97.2,9480.0,5.43,Sedentary,10.0
4648.0,73.61,97.2,3159.0,6.66,Highly Active,5.0
2191.0,115.38,100.0,1099.0,7.79,Sedentary,7.0
4913.0,84.63,100.0,5068.0,6.25,Active,1.0
2066.0,64.84,100.0,12722.0,6.5,Sedentary,7.0
4627.0,85.19,100.0,788.0,5.98,Active,5.0
1284.0,49.52,98.98,12309.0,6.57,Sedentary,7.0
3444.0,67.01,96.13,4220.0,7.58,Active,6.0
1011.0,50.6,97.44,12132.0,6.68,Highly Active,1.0
2630.0,83.26,98.7,12132.0,5.49,Sedentary,3.0
4373.0,56.84,98.3,1218.0,5.15,Sedentary,9.0
4969.0,70.7,95.35,7858.0,8.1,Sedentary,2.0
4324.0,74.34,98.71,1876.0,7.24,Sedentary,7.0
3546.0,74.57,95.76,1020.0,8.58,Highly Active,6.0
1753.0,67.91,100.0,6924.0,8.22,Highly Active,6.0
3082.0,80.05,99.56,800.0,6.08,Highly Active,3.0
3774.0,56.19,97.62,4381.0,8.01,Highly Active,6.0
3896.0,101.09,98.13,7073.0,7.03,Sedentary,5.0
1089.0,59.49,100.0,4847.0,6.33,Active,7.0
1775.0,75.6,95.01,8360.0,10.47,Active,1.0
3652.0,84.37,97.04,11316.0,10.02,Active,1.0
4993.0,85.24,99.07,14404.0,7.48,Active,9.0
4017.0,86.63,93.89,5745.0,5.23,Active,4.0
2625.0,51.11,97.72,2267.0,5.78,Sedentary,1.0
4069.0,61.24,97.11,4989.0,5.69,Sedentary,9.0
1417.0,77.04,100.0,3434.0,7.72,Active,3.0
1616.0,93.86,95.94,5271.0,6.03,Active,7.0
4974.0,67.29,96.23,160.0,9.6,Sedentary,6.0
4267.0,61.43,92.61,6512.0,5.86,Highly Active,4.0
1825.0,66.8,100.0,12066.0,9.3,Sedentary,7.0
4572.0,108.89,98.22,52360.0,8.26,Sedentary,10.0
2649.0,97.51,97.65,52360.0,7.47,Active,6.0
2516.0,72.46,99.88,659.0,5.33,Sedentary,1.0
4146.0,94.27,99.1,1241.0,8.91,Active,8.0
1412.0,66.41,98.03,1045.0,9.46,Active,1.0
4447.0,89.32,96.0,5721.0,6.85,Active,10.0
1728.0,80.35,98.25,19352.0,6.65,Active,4.0
4348.0,90.29,99.34,447.0,8.76,Active,7.0
4068.0,70.1,95.34,3474.0,5.08,Sedentary,8.0
3808.0,84.2,97.83,15708.0,7.98,Active,7.0
1675.0,66.58,100.0,20747.0,2.72,Sedentary,7.0
4465.0,79.55,95.52,4382.0,4.75,Highly Active,6.0
2892.0,67.78,99.49,4692.0,4.91,Active,8.0
3504.0,87.29,95.4,7078.0,6.52,Highly Active,10.0
3967.0,56.03,96.94,3665.0,5.17,Highly Active,6.0
3239.0,59.77,94.04,2748.0,5.19,Active,9.0
3786.0,94.59,98.6,9414.0,6.23,Highly Active,1.0
4760.0,40.0,96.46,6333.0,6.31,Active,10.0
2122.0,65.38,94.01,4600.0,4.77,Highly Active,5.0
2571.0,72.87,98.28,744.0,4.49,Sedentary,9.0
1977.0,80.3,100.0,499.0,5.22,Sedentary,5.0
2008.0,67.83,98.82,5005.0,8.0,Highly Active,7.0
3143.0,58.11,98.82,6763.0,10.46,Sedentary,7.0
2687.0,93.39,99.57,7501.0,8.69,Active,4.0
3710.0,90.8,96.56,15769.0,5.96,Sedentary,4.0
4261.0,69.31,98.22,11858.0,7.12,Active,3.0
4807.0,48.14,100.0,1062.0,6.5,Sedentary,9.0
1036.0,79.59,98.29,11074.0,6.29,Sedentary,5.0
4851.0,77.73,96.33,7896.0,6.66,Sedentary,5.0
4440.0,64.99,98.7,12323.0,6.92,Sedentary,5.0
4766.0,45.67,97.24,12976.0,3.88,Active,1.0
2548.0,70.93,97.93,2968.0,5.57,Active,8.0
3326.0,86.5,99.49,2139.0,6.44,Active,7.0
3264.0,88.76,96.92,5631.0,10.08,Active,2.0
3914.0,74.34,92.29,2483.0,7.46,Active,5.0
1872.0,65.65,97.65,3012.0,8.15,Sedentary,2.0
2821.0,86.02,98.99,502.0,6.33,Active,3.0
2296.0,57.94,100.0,33262.0,8.66,Sedentary,10.0
4952.0,57.94,100.0,2590.0,6.93,Highly Active,8.0
3109.0,73.67,97.33,10601.0,7.74,Active,6.0
1595.0,98.2,98.96,34893.0,6.76,Active,4.0
2903.0,98.76,97.51,24345.0,7.33,Sedentary,6.0
1728.0,55.23,99.77,7034.0,5.79,Highly Active,4.0
2365.0,68.44,97.68,5415.0,9.24,Active,1.0
1396.0,111.51,99.51,2590.0,5.78,Highly Active,2.0
1698.0,64.67,100.0,13839.0,5.08,Sedentary,5.0
4090.0,99.3,100.0,2887.0,6.74,Sedentary,3.0
3224.0,89.64,95.02,790.0,9.31,Highly Active,4.0
2635.0,92.86,94.41,2438.0,5.48,Sedentary,9.0
1395.0,68.31,96.13,2649.0,6.23,Active,4.0
3492.0,68.76,97.89,8873.0,6.88,Sedentary,9.0
4304.0,61.34,96.94,1300.0,4.51,Sedentary,7.0
4986.0,86.98,100.0,2667.0,4.44,Active,1.0
1075.0,50.45,96.42,558.0,8.19,Highly Active,7.0
1264.0,72.55,95.77,13206.0,6.61,Highly Active,8.0
3502.0,99.52,100.0,9031.0,4.91,Highly Active,10.0
2819.0,83.92,99.09,4027.0,6.03,Highly Active,6.0
1717.0,90.04,98.59,3935.0,5.66,Highly Active,7.0
3782.0,50.34,95.77,1274.0,6.51,Active,1.0
4455.0,60.09,100.0,3397.0,6.79,Highly Active,1.0
4635.0,92.76,97.54,16613.0,3.28,Sedentary,7.0
1850.0,92.76,98.27,1045.0,8.5,Highly Active,6.0
4577.0,59.41,98.68,10138.0,6.61,Sedentary,9.0
2390.0,84.4,100.0,338.0,5.54,Active,8.0
1143.0,67.0,98.89,2615.0,7.83,Sedentary,1.0
1884.0,113.06,96.63,13138.0,4.95,Sedentary,7.0
4140.0,83.99,97.99,4121.0,6.03,Active,8.0
4170.0,61.16,99.36,8491.0,4.68,Sedentary,6.0
1395.0,88.22,100.0,765.0,7.62,Highly Active,6.0
4096.0,99.22,97.19,8051.0,8.29,Active,4.0
3995.0,74.91,97.01,11966.0,7.08,Sedentary,6.0
3938.0,63.48,99.52,11452.0,6.22,Highly Active,3.0
2492.0,75.66,96.23,4045.0,4.59,Sedentary,8.0
4555.0,65.81,96.74,16414.0,5.81,Sedentary,6.0
4636.0,71.13,98.05,5989.0,6.85,Sedentary,1.0
4222.0,54.17,98.87,5989.0,5.64,Sedentary,2.0
2167.0,88.13,100.0,1681.0,5.82,Sedentary,5.0
3616.0,57.76,98.33,1652.0,4.82,Highly Active,9.0
2062.0,84.12,98.18,9827.0,5.38,Sedentary,9.0
3156.0,265.54,98.18,7282.0,4.3,Sedentary,3.0
4764.0,78.34,94.93,7896.0,6.91,Active,2.0
2065.0,78.34,98.16,1890.0,6.57,Sedentary,8.0
2209.0,77.94,100.0,3571.0,6.64,Active,3.0
3982.0,81.49,99.57,2092.0,5.96,Highly Active,4.0
3445.0,69.74,97.95,494.0,5.61,Highly Active,2.0
4294.0,49.06,99.47,1597.0,6.05,Active,6.0
1633.0,49.06,95.53,37322.0,5.86,Sedentary,7.0
2156.0,80.86,98.87,1866.0,6.73,Sedentary,9.0
4234.0,53.51,97.93,1215.0,9.25,Active,1.0
2238.0,60.28,98.21,8355.0,6.22,Highly Active,2.0
1732.0,69.78,97.26,6452.0,5.61,Highly Active,2.0
1234.0,40.58,100.0,9593.0,6.13,Sedentary,5.0
4914.0,85.62,97.01,7423.0,5.76,Active,3.0
3705.0,67.67,95.87,1766.0,5.76,Highly Active,6.0
1750.0,79.33,95.04,4865.0,5.62,Highly Active,10.0
3635.0,59.07,93.69,1361.0,7.53,Active,7.0
4080.0,105.26,93.69,2047.0,7.51,Active,4.0
4145.0,105.26,96.43,30355.0,7.85,Highly Active,6.0
1953.0,67.52,95.39,9131.0,8.17,Active,4.0
3539.0,92.99,97.47,10690.0,5.95,Active,9.0
3960.0,57.76,99.37,214.0,4.15,Sedentary,7.0
4324.0,76.37,97.8,3370.0,9.45,Sedentary,7.0
4301.0,76.37,98.27,3370.0,3.11,Highly Active,1.0
2542.0,52.4,100.0,1135.0,5.99,Sedentary,4.0
3492.0,64.97,99.65,13212.0,4.36,Sedentary,6.0
2676.0,77.85,98.22,1053.0,7.1,Active,10.0
2191.0,81.8,96.03,7084.0,5.06,Highly Active,8.0
3217.0,62.67,96.91,5639.0,8.2,Highly Active,9.0
2416.0,102.61,98.06,13248.0,6.85,Highly Active,3.0
3993.0,82.21,99.44,2616.0,8.77,Highly Active,4.0
3842.0,86.65,98.68,2339.0,6.65,Active,1.0
3681.0,85.77,96.76,13114.0,8.24,Active,8.0
2217.0,51.55,98.8,1752.0,4.87,Highly Active,1.0
2540.0,73.28,100.0,9594.0,7.98,Highly Active,5.0
3076.0,74.76,98.58,1485.0,6.3,Sedentary,9.0
4236.0,71.18,99.23,14595.0,6.86,Highly Active,5.0
2445.0,78.11,97.31,12787.0,7.89,Sedentary,7.0
3386.0,78.11,97.62,10840.0,7.08,Sedentary,7.0
4719.0,76.92,94.63,4734.0,5.31,Sedentary,5.0
2519.0,70.45,98.27,241.0,5.77,Highly Active,3.0
2388.0,43.26,92.48,995.0,4.91,Highly Active,10.0
2856.0,81.34,94.95,4269.0,7.57,Sedentary,9.0
2365.0,57.28,98.67,312.0,5.98,Highly Active,3.0
1499.0,69.29,96.02,459.0,5.83,Active,7.0
2680.0,71.18,94.04,939.0,6.8,Active,8.0
1510.0,47.31,98.14,2116.0,6.14,Sedentary,6.0
4398.0,47.31,94.92,9685.0,8.25,Highly Active,7.0
1216.0,83.18,100.0,344.0,7.68,Sedentary,9.0
2324.0,65.94,98.95,28790.0,7.58,Sedentary,2.0
2155.0,69.11,100.0,2240.0,5.88,Active,7.0
2827.0,76.09,98.78,2702.0,7.56,Active,3.0
4141.0,48.63,100.0,1994.0,7.26,Highly Active,3.0
4323.0,68.88,96.07,6456.0,4.68,Highly Active,1.0
4486.0,73.34,96.79,137.0,6.13,Highly Active,10.0
2810.0,101.47,98.58,688.0,6.24,Sedentary,4.0
3492.0,61.2,97.75,728.0,8.74,Active,5.0
3923.0,86.83,98.29,7646.0,5.87,Active,10.0
2205.0,74.97,97.94,2798.0,7.22,Sedentary,10.0
3214.0,57.97,97.59,4027.0,7.22,Active,9.0
1713.0,57.97,96.53,1562.0,6.92,Highly Active,5.0
2881.0,86.65,96.21,509.0,9.55,Active,7.0
4602.0,67.2,96.04,4077.0,4.15,Sedentary,6.0
1038.0,80.16,98.13,1254.0,5.59,Active,1.0
4197.0,59.44,96.57,1094.0,6.91,Highly Active,1.0
1850.0,72.35,96.95,3695.0,7.05,Sedentary,1.0
1172.0,68.56,100.0,7753.0,6.74,Highly Active,7.0
1652.0,88.98,98.96,1947.0,7.32,Active,5.0
1753.0,81.94,99.62,14610.0,8.39,Active,1.0
2243.0,64.86,100.0,3151.0,6.58,Highly Active,3.0
4709.0,66.35,100.0,19032.0,6.39,Sedentary,4.0
2081.0,74.56,97.98,4746.0,7.39,Sedentary,6.0
2683.0,72.58,98.55,9081.0,9.48,Highly Active,6.0
3523.0,70.81,96.97,13234.0,7.4,Sedentary,6.0
1455.0,69.72,96.97,5281.0,8.06,Active,10.0
1828.0,95.69,95.02,13295.0,4.14,Active,10.0
1894.0,95.69,95.97,3324.0,6.23,Highly Active,8.0
2384.0,79.5,96.95,3161.0,4.68,Sedentary,2.0
2958.0,111.34,98.4,11061.0,6.52,Highly Active,4.0
4072.0,62.3,95.72,1933.0,8.64,Sedentary,3.0
3434.0,77.89,96.06,8837.0,4.56,Highly Active,1.0
2996.0,78.67,96.06,562.0,9.11,Highly Active,10.0
3395.0,74.83,96.63,7067.0,6.49,Sedentary,6.0
1189.0,75.62,98.12,19920.0,7.84,Highly Active,2.0
1504.0,61.82,98.1,4268.0,8.04,Active,6.0
2214.0,80.38,97.36,3765.0,9.49,Highly Active,3.0
2531.0,47.44,97.5,5444.0,7.37,Sedentary,10.0
4440.0,101.97,98.01,8900.0,5.19,Sedentary,9.0
4480.0,100.7,100.0,3111.0,8.02,Sedentary,5.0
1823.0,70.06,97.28,1.0,2.49,Active,5.0
1928.0,90.78,97.72,4881.0,5.14,Highly Active,9.0
1933.0,70.6,95.41,3804.0,5.63,Highly Active,8.0
2140.0,75.15,98.94,5326.0,3.34,Highly Active,6.0
1133.0,64.79,97.87,8795.0,9.03,Highly Active,6.0
4627.0,66.28,95.64,4926.0,7.18,Sedentary,9.0
1684.0,86.78,98.7,2045.0,7.97,Sedentary,2.0
3719.0,74.37,95.82,4305.0,6.5,Active,2.0
3220.0,74.74,95.82,2957.0,7.8,Sedentary,10.0
